FrameNumber	StartTime	pl_Confidence	Angular DifferenceTrial Number
1	0	0	0	0	
2	20	0	0	0	
3	120	0	0	0	
4	181.7142	0	0	0	
5	205.2467	0	0	0	
6	217.7005	0	0	0	
7	229.5483	0	0	0	
8	250.8602	0	0	0	
9	261.9606	0	0	0	
10	273.5687	0	0	0	
11	285.843	0	0	0	
12	304.9806	0	0	0	
13	316.3015	0	0	0	
14	326.6077	0	0	0	
15	338.3973	0	0	0	
16	349.2375	0	0	0	
17	360.9141	0	0	0	
18	372.5505	0	0	0	
19	389.5801	0	0	0	
20	400.7482	0	0	0	
21	416.6039	0	0	0	
22	429.5583	0	0	0	
23	440.145	0	0	0	
24	449.9696	0	0	0	
25	461.4779	0	0	0	
26	473.6023	0	0	0	
27	484.0347	0	0	0	
28	494.3992	0	0	0	
29	506.9572	0	0	0	
30	517.3937	0	0	0	
31	528.553	0	0	0	
32	540.7339	0	0	0	
33	552.4386	0	0	0	
34	563.3918	0	0	0	
35	574.0385	0	0	0	
36	592.2136	0	0	0	
37	602.9988	0	0	0	
38	618.1212	0	0	0	
39	629.38	0	0	0	
40	639.7073	0	0	0	
41	655.2153	0	0	0	
42	674.574	0	0	0	
43	685.8362	0	0	0	
44	696.8905	0	0	0	
45	707.9619	0	0	0	
46	719.685	0	0	0	
47	729.6713	0	0	0	
48	742.7686	0	0	0	
49	752.4343	0	0	0	
50	764.0947	0	0	0	
51	774.6925	0	0	0	
52	786.1091	0	0	0	
53	797.4695	0	0	0	
54	809.8466	0	0	0	
55	821.7117	0	0	0	
56	840.6119	0	0	0	
57	852.8414	0	0	0	
58	863.4188	0	0	0	
59	875.2507	0	0	0	
60	886.2525	0	0	0	
61	897.8665	0	0	0	
62	909.0242	0	0	0	
63	919.2573	0	0	0	
64	931.5919	0	0	0	
65	942.5639	0	0	0	
66	953.1134	0	0	0	
67	963.506	0	0	0	
68	975.3945	0	0	0	
69	986.5455	0	0	0	
70	997.2277	0	0	0	
71	1008.047	0	0	0	
72	1020.161	0	0	0	
73	1030.461	0	0	0	
74	1042.229	0	0	0	
75	1054.323	0	0	0	
76	1065.462	0	0	0	
77	1076.218	0	0	0	
78	1087.238	0	0	0	
79	1098.334	0	0	0	
80	1108.448	0	0	0	
81	1119.961	0	0	0	
82	1132.702	0	0	0	
83	1144.269	0	0	0	
84	1153.783	0	0	0	
85	1164.431	0	0	0	
86	1175.411	0	0	0	
87	1189.65	0	0	0	
88	1201.87	0	0	0	
89	1221.231	0	0	0	
90	1232.159	0	0	0	
91	1243.424	0	0	0	
92	1255.558	0	0	0	
93	1265.342	0	0	0	
94	1277.606	0	0	0	
95	1287.662	0	0	0	
96	1299.065	0	0	0	
97	1310.914	0	0	0	
98	1322.581	0	0	0	
99	1332.286	0	0	0	
100	1345.043	0	0	0	
101	1355.574	0	0	0	
102	1367.057	0	0	0	
103	1377.69	0	0	0	
104	1389.45	0	0	0	
105	1400.622	0	0	0	
106	1412.679	0	0	0	
107	1422.367	0	0	0	
108	1433.573	0	0	0	
109	1445.964	0	0	0	
110	1456.712	0	0	0	
111	1467.1	0	0	0	
112	1478.773	0	0	0	
113	1489.206	0	0	0	
114	1501.156	0	0	0	
115	1513.278	0	0	0	
116	1523.94	0	0	0	
117	1533.897	0	0	0	
118	1546.651	0	0	0	
119	1557.933	0	0	0	
120	1569.46	0	0	0	
121	1581.539	0	0	0	
122	1601.506	0	0	0	
123	1613.288	0	0	0	
124	1623.802	0	0	0	
125	1634.861	0	0	0	
126	1645.403	0	0	0	
127	1657.699	0	0	0	
128	1667.844	0	0	0	
129	1680.185	0	0	0	
130	1690.051	0	0	0	
131	1701.552	0	0	0	
132	1712.256	0	0	0	
133	1723.91	0	0	0	
134	1734.631	0	0	0	
135	1746.595	0	0	0	
136	1755.902	0	0	0	
137	1768.359	0	0	0	
138	1779.478	0	0	0	
139	1790.688	0	0	0	
140	1801.568	0	0	0	
141	1813.255	0	0	0	
142	1824.456	0	0	0	
143	1836.595	0	0	0	
144	1848.553	0	0	0	
145	1859.31	0	0	0	
146	1868.728	0	0	0	
147	1880.442	0	0	0	
148	1892.147	0	0	0	
149	1901.942	0	0	0	
150	1913.133	0	0	0	
151	1923.315	0	0	0	
152	1936.135	0	0	0	
153	1946.716	0	0	0	
154	1959.597	0	0	0	
155	1969.345	0	0	0	
156	1981.165	0	0	0	
157	1991.512	0	0	0	
158	2003.645	0	0	0	
159	2014.555	0	0	0	
160	2025.771	0	0	0	
161	2035.734	0	0	0	
162	2048.429	0	0	0	
163	2058.819	0	0	0	
164	2070.574	0	0	0	
165	2081.157	0	0	0	
166	2092.073	0	0	0	
167	2103.589	0	0	0	
168	2115.049	0	0	0	
169	2125.303	0	0	0	
170	2137.566	0	0	0	
171	2148.315	0	0	0	
172	2159.875	0	0	0	
173	2169.751	0	0	0	
174	2182.708	0	0	0	
175	2194.704	0	0	0	
176	2204.507	0	0	0	
177	2214.534	0	0	0	
178	2226.659	0	0	0	
179	2237.224	0	0	0	
180	2249.476	0	0	0	
181	2258.327	0	0	0	
182	2271.268	0	0	0	
183	2282.396	0	0	0	
184	2294.477	0	0	0	
185	2319.017	0	0	0	
186	2328.573	0	0	0	
187	2339.158	0	0	0	
188	2348.93	0	0	0	
189	2360.489	0	0	0	
190	2371.711	0	0	0	
191	2383.14	0	0	0	
192	2394.995	0	0	0	
193	2404.734	0	0	0	
194	2417.038	0	0	0	
195	2426.283	0	0	0	
196	2439.023	0	0	0	
197	2450.656	0	0	0	
198	2461.361	0	0	0	
199	2472.509	0	0	0	
200	2484.96	0	0	0	
201	2495.663	0	0	0	
202	2505.737	0	0	0	
203	2516.411	0	0	0	
204	2528.05	0	0	0	
205	2540.184	0	0	0	
206	2551.61	0	0	0	
207	2562.341	0	0	0	
208	2573.07	0	0	0	
209	2583.865	0	0	0	
210	2594.663	0	0	0	
211	2606.486	0	0	0	
212	2616.796	0	0	0	
213	2629.577	0	0	0	
214	2639.18	0	0	0	
215	2651.362	0	0	0	
216	2661.747	0	0	0	
217	2672.795	0	0	0	
218	2684.432	0	0	0	
219	2695.459	0	0	0	
220	2706.986	0	0	0	
221	2717.999	0	0	0	
222	2728.86	0	0	0	
223	2740.68	0	0	0	
224	2750.948	0	0	0	
225	2761.63	0	0	0	
226	2774.116	0	0	0	
227	2786.023	0	0	0	
228	2798.692	0	0	0	
229	2808.447	0	0	0	
230	2818.027	0	0	0	
231	2830.574	0	0	0	
232	2840.278	0	0	0	
233	2853.489	0	0	0	
234	2863.683	0	0	0	
235	2874.989	0	0	0	
236	2885.661	0	0	0	
237	2896.994	0	0	0	
238	2907.739	0	0	0	
239	2918.898	0	0	0	
240	2929.991	0	0	0	
241	2940.544	0	0	0	
242	2951.701	0	0	0	
243	2962.638	0	0	0	
244	2974.63	0	0	0	
245	2985.161	0	0	0	
246	2997.575	0	0	0	
247	3008.456	0	0	0	
248	3108.455	0	0	0	
249	3168.257	NaN	0	0	
250	3247.708	NaN	0	0	
251	3274.887	NaN	0	0	
252	3299.77	NaN	0	0	
253	3318.816	NaN	0	0	
254	3373.407	NaN	0	0	
255	3408.2	NaN	0	0	
256	3445.442	NaN	0	0	
257	3510.272	NaN	0	0	
258	3551.595	NaN	0	0	
259	3581.286	NaN	0	0	
260	3648.429	NaN	0	0	
261	3672.739	NaN	0	0	
262	3700.32	NaN	0	0	
263	3740.133	NaN	0	0	
264	3791.385	NaN	0	0	
265	3821.426	NaN	0	0	
266	3850.918	NaN	0	0	
267	3892.774	NaN	0	0	
268	3911.756	NaN	0	0	
269	3948.477	NaN	0	0	
270	3980.039	NaN	0	0	
271	4011.88	NaN	0	0	
272	4047.866	NaN	0	0	
273	4085.623	NaN	0	0	
274	4111.787	NaN	0	0	
275	4187.906	NaN	0	0	
276	4217.342	NaN	0	0	
277	4253.937	NaN	0	0	
278	4321.231	NaN	0	0	
279	4374.297	NaN	0	0	
280	4422.622	NaN	0	0	
281	4449.21	NaN	0	0	
282	4489.16	NaN	0	0	
283	4515.792	NaN	0	0	
284	4550.057	NaN	0	0	
285	4582.298	NaN	0	0	
286	4612.455	NaN	0	0	
287	4646.952	NaN	0	0	
288	4684.785	NaN	0	0	
289	4713.369	NaN	0	0	
290	4748.254	NaN	0	0	
291	4782.121	NaN	0	0	
292	4813.418	NaN	0	0	
293	4850.401	NaN	0	0	
294	4887.717	NaN	0	0	
295	4916.03	NaN	0	0	
296	4949.675	NaN	0	0	
297	4983.41	NaN	0	0	
298	5015.393	NaN	0	0	
299	5053.365	NaN	0	0	
300	5085.125	NaN	0	0	
301	5116.392	NaN	0	0	
302	5153.406	NaN	0	0	
303	5185.277	NaN	0	0	
304	5217.7	NaN	0	0	
305	5257.828	NaN	0	0	
306	5288.835	NaN	0	0	
307	5318.978	NaN	0	0	
308	5353.755	NaN	0	0	
309	5388.266	NaN	0	0	
310	5418.472	NaN	0	0	
311	5452.038	NaN	0	0	
312	5487.255	NaN	0	0	
313	5524.522	0.8324742	2.529995	0	
314	5572.05	NaN	2.529995	0	
315	5609.265	NaN	2.529995	0	
316	5639.884	NaN	2.529995	0	
317	5673.611	NaN	2.529995	0	
318	5696.687	NaN	2.529995	0	
319	5721.636	NaN	2.529995	0	
320	5736.857	NaN	2.529995	0	
321	5771.777	NaN	2.529995	0	
322	5810.679	NaN	2.529995	0	
323	5837.585	NaN	2.529995	0	
324	5866.051	NaN	2.529995	0	
325	5890.353	NaN	2.529995	0	
326	5918.66	NaN	2.529995	0	
327	5937.671	NaN	2.529995	0	
328	6002.49	NaN	2.529995	0	
329	6027.081	NaN	2.529995	0	
330	6046.027	NaN	2.529995	0	
331	6080.17	NaN	2.529995	0	
332	6110.691	NaN	2.529995	0	
333	6163.51	NaN	2.529995	0	
334	6188.309	NaN	2.529995	0	
335	6214.049	NaN	2.529995	0	
336	6227.059	NaN	2.529995	0	
337	6249.548	NaN	2.529995	0	
338	6277.782	NaN	2.529995	0	
339	6298.13	NaN	2.529995	0	
340	6319.729	NaN	2.529995	0	
341	6334.15	NaN	2.529995	0	
342	6371.609	NaN	2.529995	0	
343	6405.788	NaN	2.529995	0	
344	6425.024	NaN	2.529995	0	
345	6445.519	NaN	2.529995	0	
346	6468.416	NaN	2.529995	0	
347	6506.867	NaN	2.529995	0	
348	6536.032	NaN	2.529995	0	
349	6557.709	NaN	2.529995	0	
350	6579.928	NaN	2.529995	0	
351	6605.705	NaN	2.529995	0	
352	6624.968	NaN	2.529995	0	
353	6647.451	NaN	2.529995	0	
354	6669.264	NaN	2.529995	0	
355	6695.111	NaN	2.529995	0	
356	6770.936	NaN	2.529995	0	
357	6791.064	NaN	2.529995	0	
358	6814.214	NaN	2.529995	0	
359	6826.341	NaN	2.529995	0	
360	6849.412	NaN	2.529995	0	
361	6888.244	NaN	2.529995	0	
362	6921.918	NaN	2.529995	0	
363	6944.359	NaN	2.529995	0	
364	6965.484	NaN	2.529995	0	
365	6994.523	NaN	2.529995	0	
366	7022.599	NaN	2.529995	0	
367	7048.375	NaN	2.529995	0	
368	7101.276	NaN	2.529995	0	
369	7117.493	NaN	2.529995	0	
370	7139.103	NaN	2.529995	0	
371	7162.957	NaN	2.529995	0	
372	7184.451	NaN	2.529995	0	
373	7210.515	NaN	2.529995	0	
374	7234.685	NaN	2.529995	0	
375	7258.176	NaN	2.529995	0	
376	7273.557	NaN	2.529995	0	
377	7297.355	NaN	2.529995	0	
378	7324.511	NaN	2.529995	0	
379	7349.009	NaN	2.529995	0	
380	7374.125	NaN	2.529995	0	
381	7397.244	NaN	2.529995	0	
382	7428.442	NaN	2.529995	0	
383	7454.98	NaN	2.529995	0	
384	7474.547	NaN	2.529995	0	
385	7496.854	NaN	2.529995	0	
386	7532.963	NaN	2.529995	0	
387	7551.927	NaN	2.529995	0	
388	7563.847	NaN	2.529995	0	
389	7586.094	NaN	2.529995	0	
390	7608.036	NaN	2.529995	0	
391	7630.403	NaN	2.529995	0	
392	7655.515	NaN	2.529995	0	
393	7686.414	NaN	2.529995	0	
394	7706.591	NaN	2.529995	0	
395	7718.731	NaN	2.529995	0	
396	7742.935	NaN	2.529995	0	
397	7765.128	NaN	2.529995	0	
398	7787.918	NaN	2.529995	0	
399	7814.905	NaN	2.529995	0	
400	7833.09	NaN	2.529995	0	
401	7888.827	NaN	2.529995	0	
402	7923.25	NaN	2.529995	0	
