Trial Number,,Target Position X,Target Position Y,Target Position Z,Penalty Position X,Penalty Position Y,Penalty Position Z,Collision Position X,Collision Position Y,Collision Position Z,,Overlap Type,,,,,,Targetx,Targety,Targetz,Penaltyx,Penltyy,Penaltyz,Collisionx,Collisiony,Collisionz,,TargetRadius
9,,-0.8204815,-0.01703721,-2.742207,-0.8079014,-0.01703721,-2.734037,-0.8231944,-0.03008103,-2.740772,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0704815,-0.01703721,0.107793,-0.0579014,-0.01703721,0.115963,-0.0731944,-0.03008103,0.109228,,0.129912429
52,,-0.6212994,-0.007596254,-2.867284,-0.6232157,-0.007596254,-2.885516,-0.6164176,-0.003206968,-2.846435,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1287006,-0.007596254,-0.017284,0.1267843,-0.007596254,-0.035516,0.1335824,-0.003206968,0.003565,,0.130077993
50,,-0.6212994,-0.01703721,-2.840085,-0.6197315,-0.01703721,-2.855003,-0.6235343,-0.02774572,-2.831108,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1287006,-0.01703721,0.009915,0.1302685,-0.01703721,-0.005003,0.1264657,-0.02774572,0.018892,,0.130201452
10,,-0.6283948,-0.01703721,-2.806549,-0.6221245,-0.01703721,-2.823776,-0.6278591,-0.006070852,-2.793327,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1216052,-0.01703721,0.043451,0.1278755,-0.01703721,0.026224,0.1221409,-0.006070852,0.056673,,0.130253908
17,,-0.6439939,-0.007596254,-2.92552,-0.6525975,-0.007596254,-2.937808,-0.6305121,-0.01143861,-2.918494,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1060061,-0.007596254,-0.07552,0.0974025,-0.007596254,-0.087808,0.1194879,-0.01143861,-0.068494,,0.130377401
119,,-0.8723592,-0.03015381,-2.81651,-0.8783279,-0.03015381,-2.833844,-0.8629021,-0.03909111,-2.787586,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1223592,-0.03015381,0.03349,-0.1283279,-0.03015381,0.016156,-0.1129021,-0.03909111,0.062414,,0.130394042
31,,-0.6439939,-0.007596254,-2.926494,-0.6545095,-0.007596254,-2.941512,-0.6535225,-0.00557375,-2.914916,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1060061,-0.007596254,-0.076494,0.0954905,-0.007596254,-0.091512,0.0964775,-0.00557375,-0.064916,,0.130943989
88,,-0.8723592,-0.03015381,-2.814221,-0.8777853,-0.03015381,-2.82998,-0.8701394,-0.04440665,-2.797416,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1223592,-0.03015381,0.035779,-0.1277853,-0.03015381,0.02002,-0.1201394,-0.04440665,0.052584,,0.131000622
19,,-0.858532,-0.01703721,-2.92191,-0.8667015,-0.01703721,-2.90933,-0.8756223,0.01479769,-2.936723,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.108532,-0.01703721,-0.07191,-0.1167015,-0.01703721,-0.05933,-0.1256223,0.01479769,-0.086723,,0.131303121
78,,-0.8730758,-0.007596254,-2.895629,-0.8777111,-0.007596254,-2.881363,-0.8608828,0.009673834,-2.891418,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1230758,-0.007596254,-0.045629,-0.1277111,-0.007596254,-0.031363,-0.1108828,0.009673834,-0.041418,,0.13148141
66,,-0.625,-0.03015381,-2.821254,-0.6293136,-0.03015381,-2.805156,-0.6300604,-0.03827167,-2.809893,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,0.125,-0.03015381,0.028746,0.1206864,-0.03015381,0.044844,0.1199396,-0.03827167,0.040107,,0.131759572
92,,-0.8723592,-0.007596254,-2.898766,-0.8674756,-0.007596254,-2.912949,-0.8719144,-0.01171708,-2.870412,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1223592,-0.007596254,-0.048766,-0.1174756,-0.007596254,-0.062949,-0.1219144,-0.01171708,-0.020412,,0.131937863
36,,-0.6300136,-0.03015381,-2.80414,-0.6231458,-0.03015381,-2.821138,-0.62036,0.005858898,-2.769389,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1199864,-0.03015381,0.04586,0.1268542,-0.03015381,0.028862,0.12964,0.005858898,0.080611,,0.131943655
39,,-0.8730758,-0.03015381,-2.812835,-0.8684405,-0.03015381,-2.798569,-0.8763379,-0.03796005,-2.802159,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1230758,-0.03015381,0.037165,-0.1184405,-0.03015381,0.051431,-0.1263379,-0.03796005,0.047841,,0.132053557
122,,-0.6209057,-0.03015381,-2.849863,-0.6221846,-0.03015381,-2.831574,-0.6333858,-0.02431369,-2.829496,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1290943,-0.03015381,0.000137,0.1278154,-0.03015381,0.018426,0.1166142,-0.02431369,0.020504,,0.132569262
11,,-0.8778163,-0.03015381,-2.830634,-0.8804235,-0.03015381,-2.847095,-0.8779028,-0.02019286,-2.83772,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1278163,-0.03015381,0.019366,-0.1304235,-0.03015381,0.002905,-0.1279028,-0.02019286,0.01228,,0.132745248
75,,-0.65383,-0.007596254,-2.942019,-0.6426778,-0.007596254,-2.929633,-0.6610674,0.002953291,-2.924456,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,0.09617,-0.007596254,-0.092019,0.1073222,-0.007596254,-0.079633,0.0889326,0.002953291,-0.074456,,0.133318672
26,,-0.6244345,-0.03015381,-2.883214,-0.6199992,-0.03015381,-2.865426,-0.6187521,0.01415706,-2.892158,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1255655,-0.03015381,-0.033214,0.1300008,-0.03015381,-0.015426,0.1312479,0.01415706,-0.042158,,0.133338355
61,,-0.8774435,-0.03015381,-2.876861,-0.8800482,-0.03015381,-2.862088,-0.8688285,-0.03929925,-2.864106,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1274435,-0.03015381,-0.026861,-0.1300482,-0.03015381,-0.012088,-0.1188285,-0.03929925,-0.014106,,0.133688486
20,,-0.8491335,-0.03015381,-2.934681,-0.8384204,-0.03015381,-2.947448,-0.8580157,-0.03556061,-2.929854,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0991335,-0.03015381,-0.084681,-0.0884204,-0.03015381,-0.097448,-0.1080157,-0.03556061,-0.079854,,0.133819187
68,,-0.8446441,-0.01703721,-2.943144,-0.8321408,-0.01703721,-2.956552,-0.840807,-0.01664495,-2.924929,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0946441,-0.01703721,-0.093144,-0.0821408,-0.01703721,-0.106552,-0.090807,-0.01664495,-0.074929,,0.133878964
24,,-0.8546945,-0.03015381,-2.927836,-0.8458778,-0.03015381,-2.939972,-0.8622149,-0.03729129,-2.925489,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1046945,-0.03015381,-0.077836,-0.0958778,-0.03015381,-0.089972,-0.1122149,-0.03729129,-0.075489,,0.133897847
48,,-0.6390744,-0.03015381,-2.920121,-0.6485168,-0.03015381,-2.935836,-0.6335487,-0.03762317,-2.906428,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1109256,-0.03015381,-0.070121,0.1014832,-0.03015381,-0.085836,0.1164513,-0.03762317,-0.056428,,0.134650272
73,,-0.6757737,-0.01703721,-2.96128,-0.6907915,-0.01703721,-2.971796,-0.675667,0.008710384,-2.959501,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.0742263,-0.01703721,-0.11128,0.0592085,-0.01703721,-0.121796,0.074333,0.008710384,-0.109501,,0.134844535
166,,-0.6308779,-0.007596254,-2.912821,-0.6380413,-0.007596254,-2.929697,-0.6384468,-0.01368952,-2.882426,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1191221,-0.007596254,-0.062821,0.1119587,-0.007596254,-0.079697,0.1115532,-0.01368952,-0.032426,,0.134886085
65,,-0.75,-0.01703721,-2.984087,-0.765,-0.01703721,-2.984087,-0.7522165,0.003932238,-2.992944,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0,-0.01703721,-0.134087,-0.015,-0.01703721,-0.134087,-0.0022165,0.003932238,-0.142944,,0.135165048
135,,-0.8572854,-0.007596254,-2.932271,-0.8470335,-0.007596254,-2.94747,-0.8758888,0.006622553,-2.918464,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1072854,-0.007596254,-0.082271,-0.0970335,-0.007596254,-0.09747,-0.1258888,0.006622553,-0.068464,,0.135411881
86,,-0.8260651,-0.01703721,-2.960905,-0.8125814,-0.01703721,-2.970701,-0.8412825,0.008406162,-2.942923,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0760651,-0.01703721,-0.110905,-0.0625814,-0.01703721,-0.120701,-0.0912825,0.008406162,-0.092923,,0.135558419
74,,-0.7297559,-0.01703721,-2.983172,-0.7132944,-0.01703721,-2.980565,-0.7255954,-0.02600956,-2.975961,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,0.0202441,-0.01703721,-0.133172,0.0367056,-0.01703721,-0.130565,0.0244046,-0.02600956,-0.125961,,0.135775078
69,,-0.6953092,-0.03015381,-2.972255,-0.7104143,-0.03015381,-2.979298,-0.6912798,-0.02078247,-2.953266,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,0.0546908,-0.03015381,-0.122255,0.0395857,-0.03015381,-0.129298,0.0587202,-0.02078247,-0.103266,,0.137282996
149,,-0.8672849,-0.03015381,-2.915698,-0.8609456,-0.03015381,-2.929293,-0.8550036,-0.03121758,-2.880427,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1172849,-0.03015381,-0.065698,-0.1109456,-0.03015381,-0.079293,-0.1050036,-0.03121758,-0.030427,,0.137772375
178,,-0.858532,-0.01703721,-2.933606,-0.8667015,-0.01703721,-2.921026,-0.8405921,-0.0177815,-2.903161,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.108532,-0.01703721,-0.083606,-0.1167015,-0.01703721,-0.071026,-0.0905921,-0.0177815,-0.053161,,0.138055876
121,,-0.7409728,-0.01703721,-2.987905,-0.7559363,-0.01703721,-2.988951,-0.7503381,-0.00847578,-2.959584,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0.0090272,-0.01703721,-0.137905,-0.0059363,-0.01703721,-0.138951,-0.0003381,-0.00847578,-0.109584,,0.13924635
146,,-0.7963762,-0.007596254,-2.981606,-0.7808166,-0.007596254,-2.987579,-0.7958442,-0.004105806,-2.946243,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0463762,-0.007596254,-0.131606,-0.0308166,-0.007596254,-0.137579,-0.0458442,-0.004105806,-0.096243,,0.139744747
142,,-0.763527,-0.007596254,-2.98914,-0.7452941,-0.007596254,-2.991056,-0.7730407,0.01402998,-2.959196,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.013527,-0.007596254,-0.13914,0.0047059,-0.007596254,-0.141056,-0.0230407,0.01402998,-0.109196,,0.140002223
172,,-0.8260651,-0.007596254,-2.967372,-0.8382003,-0.007596254,-2.958555,-0.8192635,-0.01695204,-2.946752,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0760651,-0.007596254,-0.117372,-0.0882003,-0.007596254,-0.108555,-0.0692635,-0.01695204,-0.096752,,0.140070657
179,,-0.8519761,-0.03015381,-2.942872,-0.8417151,-0.03015381,-2.956006,-0.8455607,-0.04118133,-2.914968,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1019761,-0.03015381,-0.092872,-0.0917151,-0.03015381,-0.106006,-0.0955607,-0.04118133,-0.064968,,0.141186351
125,,-0.7856701,-0.03015381,-2.983529,-0.8032932,-0.03015381,-2.978475,-0.7866975,-0.0344038,-2.952697,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0356701,-0.03015381,-0.133529,-0.0532932,-0.03015381,-0.128475,-0.0366975,-0.0344038,-0.102697,,0.14146237
169,,-0.8056754,-0.007596254,-2.700771,-0.8198583,-0.007596254,-2.705655,-0.7875897,-0.009160042,-2.685915,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0556754,-0.007596254,0.149229,-0.0698583,-0.007596254,0.144345,-0.0375897,-0.009160042,0.164085,,0.159457667
161,,-0.8529165,-0.007596254,-2.725308,-0.864896,-0.007596254,-2.734336,-0.840503,-0.02082562,-2.703209,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1029165,-0.007596254,0.124692,-0.114896,-0.007596254,0.115664,-0.090503,-0.02082562,0.146791,,0.161856739
144,,-0.6171002,-0.007596254,-2.752983,-0.6286378,-0.007596254,-2.738735,-0.6281029,-0.02241683,-2.734881,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1328998,-0.007596254,0.097017,0.1213622,-0.007596254,0.111265,0.1218971,-0.02241683,0.115119,,0.164719028
94,,-0.8302844,-0.007596254,-2.705782,-0.814097,-0.007596254,-2.697176,-0.8353696,-0.01294923,-2.696868,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0802844,-0.007596254,0.144218,-0.064097,-0.007596254,0.152824,-0.0853696,-0.01294923,0.153132,,0.16523353
70,,-0.714445,-0.007596254,-2.687778,-0.7323777,-0.007596254,-2.683966,-0.7160515,-0.01746225,-2.681257,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.035555,-0.007596254,0.162222,0.0176223,-0.007596254,0.166034,0.0339485,-0.01746225,0.168743,,0.166246318
176,,-0.5925844,-0.007596254,-2.796164,-0.5997478,-0.007596254,-2.779288,-0.5927624,-0.02106547,-2.767224,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1574156,-0.007596254,0.053836,0.1502522,-0.007596254,0.070712,0.1572376,-0.02106547,0.082776,,0.166540353
113,,-0.6099167,-0.007596254,-2.760076,-0.6013131,-0.007596254,-2.772363,-0.617772,-0.02194905,-2.732641,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1400833,-0.007596254,0.089924,0.1486869,-0.007596254,0.077637,0.132228,-0.02194905,0.117359,,0.16663541
62,,-0.7678754,-0.007596254,-2.684387,-0.7529576,-0.007596254,-2.68282,-0.7673326,-0.0156076,-2.682147,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0178754,-0.007596254,0.165613,-0.0029576,-0.007596254,0.16718,-0.0173326,-0.0156076,0.167853,,0.16674801
112,,-0.8380767,-0.03015381,-2.711507,-0.8252192,-0.03015381,-2.703781,-0.8260583,-0.04490995,-2.701841,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0880767,-0.03015381,0.138493,-0.0752192,-0.03015381,0.146219,-0.0760583,-0.04490995,0.148159,,0.166874409
120,,-0.8950248,-0.01703721,-2.768108,-0.8853096,-0.01703721,-2.752561,-0.887239,-0.02902436,-2.755368,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1450248,-0.01703721,0.081892,-0.1353096,-0.01703721,0.097439,-0.137239,-0.02902436,0.094632,,0.167417917
89,,-0.8883501,-0.007596254,-2.755905,-0.8991261,-0.007596254,-2.770737,-0.8753566,-0.01366925,-2.740351,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1383501,-0.007596254,0.094095,-0.1491261,-0.007596254,0.079263,-0.1253566,-0.01366925,0.109649,,0.167488275
60,,-0.7321246,-0.01703721,-2.684245,-0.7503574,-0.01703721,-2.682328,-0.7255774,-0.01033783,-2.682892,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.0178754,-0.01703721,0.165755,-0.0003574,-0.01703721,0.167672,0.0244226,-0.01033783,0.167108,,0.167584356
56,,-0.6804439,-0.01703721,-2.69781,-0.6667408,-0.01703721,-2.703911,-0.685079,-0.02290463,-2.6983,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0.0695561,-0.01703721,0.15219,0.0832592,-0.01703721,0.146089,0.064921,-0.02290463,0.1517,,0.168196652
49,,-0.8406215,-0.01703721,-2.708517,-0.8279008,-0.01703721,-2.700568,-0.8451046,-0.02447605,-2.705754,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0906215,-0.01703721,0.141483,-0.0779008,-0.01703721,0.149432,-0.0951046,-0.02447605,0.144246,,0.168878542
40,,-0.6447157,-0.007596254,-2.718135,-0.6315821,-0.007596254,-2.728396,-0.639012,-0.01527429,-2.679049,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1052843,-0.007596254,0.131865,0.1184179,-0.007596254,0.121604,0.110988,-0.01527429,0.170951,,0.16891082
47,,-0.6568612,-0.01703721,-2.709968,-0.6442812,-0.01703721,-2.718138,-0.663027,0.01155376,-2.697925,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0.0931388,-0.01703721,0.140032,0.1057188,-0.01703721,0.131862,0.086973,0.01155376,0.152075,,0.169038645
151,,-0.5962971,-0.03015381,-2.786182,-0.6036033,-0.03015381,-2.771202,-0.5813354,-0.01336193,-2.781089,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1537029,-0.03015381,0.063818,0.1463967,-0.03015381,0.078798,0.1686646,-0.01336193,0.068911,,0.169134771
157,,-0.9151831,-0.01703721,-2.817337,-0.9104381,-0.01703721,-2.799628,-0.9018812,-0.03019428,-2.802715,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1651831,-0.01703721,0.032663,-0.1604381,-0.01703721,0.050372,-0.1518812,-0.03019428,0.047285,,0.169241232
82,,-0.5873597,-0.007596254,-2.803079,-0.5816944,-0.007596254,-2.820515,-0.5669887,-0.004766941,-2.785262,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1626403,-0.007596254,0.046921,0.1683056,-0.007596254,0.029485,0.1830113,-0.004766941,0.064738,,0.16944365
44,,-0.8934211,-0.007596254,-2.760037,-0.8834361,-0.007596254,-2.744661,-0.8957054,-0.01766753,-2.758847,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1434211,-0.007596254,0.089963,-0.1334361,-0.007596254,0.105339,-0.1457054,-0.01766753,0.091153,,0.169471698
54,,-0.9049878,-0.007596254,-2.781623,-0.911327,-0.007596254,-2.795218,-0.8977062,-0.01821756,-2.762167,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1549878,-0.007596254,0.068377,-0.161327,-0.007596254,0.054782,-0.1477062,-0.01821756,0.087833,,0.169571033
25,,-0.7173697,-0.01703721,-2.683971,-0.7026453,-0.01703721,-2.686833,-0.7320189,-0.006891966,-2.654976,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0.0326303,-0.01703721,0.166029,0.0473547,-0.01703721,0.163167,0.0179811,-0.006891966,0.195024,,0.170060671
85,,-0.9135377,-0.01703721,-2.806141,-0.9091522,-0.01703721,-2.791796,-0.900719,-0.01865101,-2.797345,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1635377,-0.01703721,0.043859,-0.1591522,-0.01703721,0.058204,-0.150719,-0.01865101,0.052655,,0.170171848
37,,-0.8995688,-0.01703721,-2.769779,-0.907649,-0.01703721,-2.784356,-0.888348,-0.002689362,-2.760291,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1495688,-0.01703721,0.080221,-0.157649,-0.01703721,0.065644,-0.138348,-0.002689362,0.089709,,0.170576966
43,,-0.664495,-0.03015381,-2.705005,-0.6774853,-0.03015381,-2.697505,-0.6568514,-0.03527093,-2.70423,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0.085505,-0.03015381,0.144995,0.0725147,-0.03015381,0.152495,0.0931486,-0.03527093,0.14577,,0.171008501
28,,-0.9210101,-0.007596254,-2.852051,-0.9210101,-0.007596254,-2.833718,-0.9171363,-0.01816249,-2.845294,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1710101,-0.007596254,-0.002051,-0.1710101,-0.007596254,0.016282,-0.1671363,-0.01816249,0.004706,,0.171191016
2,,-0.8140615,-0.007596254,-3.008797,-0.7986085,-0.007596254,-3.015041,-0.8193869,-0.01599646,-3.009621,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0640615,-0.007596254,-0.158797,-0.0486085,-0.007596254,-0.165041,-0.0693869,-0.01599646,-0.159621,,0.171400309
21,,-0.5821319,-0.007596254,-2.884196,-0.5789517,-0.007596254,-2.867836,-0.5869358,-0.003958702,-2.878155,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1678681,-0.007596254,-0.034196,0.1710483,-0.007596254,-0.017836,0.1630642,-0.003958702,-0.028155,,0.171484018
4,,-0.7738,-0.007596254,-3.01973,-0.758946,-0.007596254,-3.021818,-0.7642322,-0.01791358,-3.013881,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0238,-0.007596254,-0.16973,-0.008946,-0.007596254,-0.171818,-0.0142322,-0.01791358,-0.163881,,0.171558783
152,,-0.920984,-0.007596254,-2.864214,-0.9206932,-0.007596254,-2.880878,-0.9204562,-0.01934886,-2.844545,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.170984,-0.007596254,-0.014214,-0.1706932,-0.007596254,-0.030878,-0.1704562,-0.01934886,0.005455,,0.171741868
14,,-0.5799267,-0.01703721,-2.833212,-0.5816689,-0.01703721,-2.816637,-0.5467416,-0.01677847,-2.818326,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1700733,-0.01703721,0.016788,0.1683311,-0.01703721,0.033363,0.2032584,-0.01677847,0.031674,,0.171746997
7,,-0.920984,-0.01703721,-2.847613,-0.921304,-0.01703721,-2.865944,-0.9196275,0.009528875,-2.836724,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.170984,-0.01703721,0.002387,-0.171304,-0.01703721,-0.015944,-0.1696275,0.009528875,0.013276,,0.171847294
99,,-0.9178681,-0.007596254,-2.889755,-0.91437,-0.007596254,-2.907751,-0.9128341,-0.01714921,-2.863553,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1678681,-0.007596254,-0.039755,-0.16437,-0.007596254,-0.057751,-0.1628341,-0.01714921,-0.013553,,0.172678493
130,,-0.9200733,-0.03015381,-2.841651,-0.9183311,-0.03015381,-2.825075,-0.9345106,-0.01003194,-2.833544,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1700733,-0.03015381,0.008349,-0.1683311,-0.03015381,0.024925,-0.1845106,-0.01003194,0.016456,,0.172927399
110,,-0.9172731,-0.007596254,-2.893476,-0.9207383,-0.007596254,-2.877173,-0.9094586,-0.01972651,-2.883562,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1672731,-0.007596254,-0.043476,-0.1707383,-0.007596254,-0.027173,-0.1594586,-0.01972651,-0.033562,,0.17299756
12,,-0.9085578,-0.03015381,-2.786885,-0.9141769,-0.03015381,-2.800792,-0.9352721,-0.01251101,-2.776606,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1585578,-0.03015381,0.063115,-0.1641769,-0.03015381,0.049208,-0.1852721,-0.01251101,0.073394,,0.173301274
81,,-0.5790941,-0.03015381,-2.849884,-0.5784543,-0.03015381,-2.868206,-0.5783411,-0.0250268,-2.829396,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1709059,-0.03015381,0.000116,0.1715457,-0.03015381,-0.018206,0.1716589,-0.0250268,0.020604,,0.173545649
101,,-0.5925844,-0.007596254,-2.924087,-0.5867234,-0.007596254,-2.91028,-0.595594,-0.01639509,-2.898209,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1574156,-0.007596254,-0.074087,0.1632766,-0.007596254,-0.06028,0.154406,-0.01639509,-0.048209,,0.174144359
67,,-0.6019009,-0.01703721,-2.940322,-0.6102343,-0.01703721,-2.954756,-0.6035848,-0.02700043,-2.929816,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1480991,-0.01703721,-0.090322,0.1397657,-0.01703721,-0.104756,0.1464152,-0.02700043,-0.079816,,0.174303395
13,,-0.8456276,-0.03015381,-2.992791,-0.8304286,-0.03015381,-3.003043,-0.8521214,-0.03706837,-2.997058,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.0956276,-0.03015381,-0.142791,-0.0804286,-0.03015381,-0.153043,-0.1021214,-0.03706837,-0.147058,,0.174479683
150,,-0.5796407,-0.03015381,-2.875982,-0.5810933,-0.03015381,-2.892586,-0.5912364,-0.02920961,-2.84218,,MediumOverlap(Clone) (UnityEngine.GameObject),,,,,,0.1703593,-0.03015381,-0.025982,0.1689067,-0.03015381,-0.042586,0.1587636,-0.02920961,0.00782,,0.174947443
97,,-0.8934211,-0.007596254,-2.950122,-0.8834361,-0.007596254,-2.965497,-0.8878294,-0.008805275,-2.934792,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1434211,-0.007596254,-0.100122,-0.1334361,-0.007596254,-0.115497,-0.1378294,-0.008805275,-0.084792,,0.175076354
27,,-0.8505172,-0.03015381,-2.990327,-0.8653492,-0.03015381,-2.979551,-0.8491311,-0.0400424,-2.984491,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1005172,-0.03015381,-0.140327,-0.1153492,-0.03015381,-0.129551,-0.0991311,-0.0400424,-0.134491,,0.175227357
116,,-0.581588,-0.03015381,-2.888076,-0.5789832,-0.03015381,-2.873304,-0.5843021,-0.04068565,-2.87626,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0.168412,-0.03015381,-0.038076,0.1710168,-0.03015381,-0.023304,0.1656979,-0.04068565,-0.02626,,0.175275885
117,,-0.8980991,-0.01703721,-2.943973,-0.8905991,-0.01703721,-2.956963,-0.8941139,-0.03138328,-2.925725,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1480991,-0.01703721,-0.093973,-0.1405991,-0.01703721,-0.106963,-0.1441139,-0.03138328,-0.075725,,0.176222969
42,,-0.6750342,-0.03015381,-3.006735,-0.6885161,-0.03015381,-3.013311,-0.6776382,0.004046679,-2.989145,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0.0749658,-0.03015381,-0.156735,0.0614839,-0.03015381,-0.163311,0.0723618,0.004046679,-0.139145,,0.176337698
108,,-0.8883501,-0.01703721,-2.958288,-0.8795333,-0.01703721,-2.970423,-0.8864256,-0.02304363,-2.932897,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1383501,-0.01703721,-0.108288,-0.1295333,-0.01703721,-0.120423,-0.1364256,-0.02304363,-0.082897,,0.176514327
131,,-0.8934211,-0.007596254,-2.952745,-0.8834361,-0.007596254,-2.968121,-0.889554,-0.007086277,-2.923927,,SmallOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1434211,-0.007596254,-0.102745,-0.1334361,-0.007596254,-0.118121,-0.139554,-0.007086277,-0.073927,,0.176589496
72,,-0.7173697,-0.01703721,-3.023062,-0.7320942,-0.01703721,-3.025924,-0.7107172,-0.02163363,-3.007242,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,0.0326303,-0.01703721,-0.173062,0.0179058,-0.01703721,-0.175924,0.0392828,-0.02163363,-0.157242,,0.176933487
80,,-0.8883501,-0.03015381,-2.9563,-0.8795333,-0.03015381,-2.968435,-0.8763887,-0.03944826,-2.947333,,LargeOverlap(Clone) (UnityEngine.GameObject),,,,,,-0.1383501,-0.03015381,-0.1063,-0.1295333,-0.03015381,-0.118435,-0.1263887,-0.03944826,-0.097333,,0.177058444
